Drug,Cell,labels
698037,A498,1.0
736201,HCT_15,0.0
326231,SN12C,0.0
25154,786_0,0.0
757804,HS578T,0.0
348948,NCI_H23,1.0
269148,NCI_ADR_RES,0.0
753686,K_562,0.0
134033,RPMI_8226,0.0
755985,MDA_MB_435,0.0
758706,HCT_116,1.0
105014,SNB_19,1.0
740268,UACC_62,1.0
182986,UO_31,0.0
758706,HT29,0.0
82151,OVCAR_5,0.0
754366,UACC_62,1.0
184692,PC_3,0.0
681639,NCI_H226,0.0
606172,HOP_62,1.0
344007,HOP_62,1.0
759614,MALME_3M,0.0
728073,SF_295,1.0
760419,IGROV1,1.0
6396,A549,1.0
755880,RXF_393,0.0
71261,TK_10,1.0
740645,SNB_19,1.0
725776,UACC_62,1.0
154948,HCT_15,0.0
747856,RXF_393,0.0
634724,T47D,0.0
757348,SK_MEL_2,0.0
681638,NCI_H522,1.0
125066,LOXIMVI,1.0
118218,OVCAR_3,0.0
25154,CAKI_1,1.0
132483,K_562,1.0
791785,NCI_H23,1.0
109724,IGROV1,0.0
3088,NCI_H226,0.0
627168,CAKI_1,0.0
241240,MDA_N,0.0
681643,NCI_H23,1.0
681640,IGROV1,0.0
256927,TK_10,0.0
246131,SN12C,1.0
355644,K_562,0.0
736493,HL_60,1.0
736493,SK_OV_3,1.0
753686,KM12,0.0
681635,HOP_62,1.0
267469,MDA_MB_231,0.0
610457,SK_OV_3,0.0
759263,OVCAR_3,0.0
603076,OVCAR_5,0.0
757036,UO_31,1.0
606170,MCF7,0.0
124463,SF_295,0.0
759155,NCI_H460,1.0
134679,A498,0.0
337766,SK_MEL_28,0.0
765775,UACC_62,1.0
357704,IGROV1,0.0
759878,SK_MEL_28,0.0
754230,HCC_2998,1.0
740,OVCAR_5,0.0
697912,IGROV1,1.0
104800,HCC_2998,0.0
269148,CCRF_CEM,1.0
167780,A549,0.0
768593,CAKI_1,1.0
104800,SR,0.0
610458,A498,1.0
681642,SK_OV_3,0.0
634724,MDA_N,0.0
610459,HCT_15,0.0
296934,DU_145,1.0
9706,UACC_257,0.0
169780,MCF7,1.0
264137,M14,1.0
266046,SNB_19,0.0
269148,786_0,1.0
610459,DU_145,1.0
681638,UO_31,0.0
681640,SN12C,1.0
706744,NCI_ADR_RES,0.0
681641,SK_MEL_2,0.0
287459,MDA_N,0.0
353451,SNB_19,1.0
123127,UACC_257,0.0
681635,OVCAR_4,0.0
357704,HCT_15,0.0
271674,SK_OV_3,0.0
681636,M14,1.0
627168,A549,1.0
736493,UO_31,1.0
365798,HCT_116,1.0
755841,DU_145,1.0
218321,SR,0.0
6396,MDA_MB_435,0.0
349174,MDA_MB_231,0.0
755384,COLO205,0.0
26980,MCF7,1.0
623017,HT29,1.0
759155,SNB_75,1.0
256942,SN12C,1.0
758423,RPMI_8226,0.0
178248,NCI_ADR_RES,0.0
783107,HCC_2998,1.0
756660,EKVX,0.0
759878,PC_3,0.0
357704,SK_MEL_2,0.0
784722,SW_620,1.0
125066,HS578T,1.0
681644,OVCAR_3,0.0
1895,RXF_393,0.0
354646,MDA_MB_435,1.0
673596,MOLT_4,1.0
760764,NCI_H23,1.0
610459,SK_MEL_5,1.0
1390,SK_OV_3,1.0
267469,OVCAR_5,0.0
757036,MOLT_4,1.0
702294,SNB_19,1.0
337766,RPMI_8226,1.0
747856,SW_620,0.0
603071,NCI_H23,1.0
6396,786_0,1.0
34462,SW_620,0.0
708298,NCI_H460,1.0
109724,MDA_MB_435,0.0
618939,MCF7,1.0
683558,CAKI_1,1.0
683558,RXF_393,1.0
681642,TK_10,0.0
329680,SK_MEL_2,0.0
683558,UO_31,1.0
758667,HOP_92,1.0
633782,SR,0.0
758612,NCI_H460,1.0
735037,MDA_N,0.0
616348,K_562,1.0
249910,RPMI_8226,1.0
681645,SK_MEL_5,1.0
295501,SK_MEL_28,0.0
143020,MALME_3M,1.0
374551,NCI_H322M,0.0
752840,SK_MEL_28,0.0
772992,SW_620,0.0
409962,SNB_19,0.0
256927,LOXIMVI,1.0
268242,SK_MEL_5,0.0
656889,KM12,0.0
606985,OVCAR_8,1.0
736493,HCT_116,1.0
167780,NCI_H322M,0.0
740268,RPMI_8226,0.0
762,HOP_92,1.0
706744,SF_268,1.0
681645,NCI_H460,1.0
302991,NCI_H226,0.0
613327,SF_539,1.0
754365,HS578T,0.0
105014,MOLT_4,1.0
143095,SK_MEL_5,0.0
26980,HOP_62,1.0
126771,SK_MEL_5,1.0
156303,HCC_2998,0.0
728073,KM12,0.0
95382,OVCAR_5,0.0
627168,ACHN,1.0
368390,SK_OV_3,0.0
138783,HCC_2998,1.0
365798,MDA_N,0.0
132313,SF_268,1.0
95382,SF_268,1.0
337766,NCI_H226,1.0
702294,MALME_3M,0.0
51143,MOLT_4,1.0
63878,SF_295,0.0
735037,TK_10,0.0
681635,MALME_3M,0.0
759195,UACC_62,1.0
736493,SR,1.0
683557,MDA_N,0.0
681643,IGROV1,0.0
681634,RXF_393,1.0
287459,T47D,0.0
143020,K_562,0.0
134727,OVCAR_5,0.0
606172,NCI_ADR_RES,1.0
276382,NCI_H226,1.0
756660,CCRF_CEM,1.0
95678,MDA_MB_435,0.0
138783,HL_60,0.0
681642,HOP_92,0.0
606498,HS578T,0.0
156303,A498,1.0
143095,LOXIMVI,1.0
759155,TK_10,0.0
82151,LOXIMVI,1.0
681645,HOP_92,1.0
610459,M14,1.0
606498,PC_3,0.0
606985,LOXIMVI,1.0
526598,NCI_H322M,1.0
369395,DU_145,1.0
639174,DU_145,1.0
105132,KM12,0.0
737518,CAKI_1,1.0
752,SF_539,1.0
740,786_0,1.0
267469,RXF_393,0.0
154948,SNB_75,1.0
73754,RPMI_8226,1.0
167780,COLO205,1.0
354258,MOLT_4,1.0
754230,IGROV1,1.0
95441,BT_549,0.0
352299,MDA_MB_435,0.0
174121,OVCAR_3,0.0
1895,OVCAR_5,0.0
89201,OVCAR_3,1.0
100880,OVCAR_5,0.0
627168,SK_MEL_5,1.0
740,DU_145,1.0
167780,SK_MEL_2,1.0
124463,ACHN,1.0
683555,NCI_ADR_RES,1.0
603071,M14,1.0
1895,COLO205,0.0
301739,SNB_75,1.0
349174,MOLT_4,1.0
757348,BT_549,0.0
118994,M14,0.0
167780,SF_539,1.0
302991,SNB_75,1.0
302991,NCI_H460,1.0
249992,UACC_62,1.0
163501,CCRF_CEM,1.0
681632,A549,0.0
759195,MOLT_4,1.0
736198,UACC_257,0.0
740645,HT29,1.0
603077,DU_145,0.0
759878,DU_145,1.0
3088,MOLT_4,1.0
681632,OVCAR_5,0.0
681632,RPMI_8226,0.0
760764,MOLT_4,1.0
303812,SK_MEL_2,0.0
34462,COLO205,0.0
224131,A498,0.0
759857,CAKI_1,1.0
783107,LOXIMVI,1.0
100880,SK_MEL_5,1.0
104800,OVCAR_8,0.0
682298,UACC_257,0.0
354646,TK_10,0.0
3053,OVCAR_4,0.0
681632,COLO205,0.0
759857,UACC_257,0.0
609699,UO_31,1.0
610459,OVCAR_4,0.0
603071,CAKI_1,1.0
349174,NCI_H522,1.0
725776,SF_295,1.0
629971,K_562,1.0
656889,MDA_MB_435,0.0
610456,NCI_H322M,0.0
740645,OVCAR_4,0.0
51143,HS578T,0.0
6396,A498,0.0
365798,OVCAR_8,0.0
267469,UACC_62,1.0
125066,K_562,0.0
364830,KM12,0.0
610459,NCI_H226,1.0
760764,UACC_62,1.0
268242,SF_268,0.0
320846,UACC_62,0.0
281612,KM12,0.0
154948,SN12C,1.0
163501,SF_295,1.0
134679,UO_31,1.0
755841,HOP_62,1.0
82151,ACHN,1.0
721517,SK_OV_3,0.0
105014,RPMI_8226,0.0
163501,SNB_75,0.0
100880,ACHN,1.0
148958,MDA_MB_231,0.0
759878,SNB_19,1.0
302991,HOP_62,1.0
107392,PC_3,1.0
364830,MOLT_4,1.0
762,SW_620,1.0
754230,HCT_116,1.0
681639,UO_31,1.0
266046,U251,1.0
79037,HOP_62,0.0
681635,786_0,1.0
364830,RXF_393,0.0
708298,BT_549,1.0
633782,HL_60,1.0
123127,CCRF_CEM,1.0
1895,HOP_92,0.0
610456,UO_31,1.0
353451,M14,0.0
256942,LOXIMVI,1.0
755,HT29,1.0
606172,MCF7,1.0
26980,MDA_MB_231,0.0
784722,SN12C,1.0
736198,UACC_62,1.0
77213,OVCAR_4,0.0
355644,PC_3,0.0
109724,HOP_62,0.0
1895,SK_OV_3,0.0
105132,MALME_3M,0.0
374028,KM12,0.0
681636,SK_MEL_2,0.0
756660,MCF7,1.0
627168,SN12C,1.0
768593,NCI_H23,0.0
354646,M14,0.0
105014,PC_3,0.0
308847,SN12C,1.0
82151,SK_OV_3,0.0
351710,COLO205,1.0
606173,SN12C,1.0
153353,NCI_H226,0.0
264137,HS578T,1.0
246131,MALME_3M,0.0
153353,SNB_75,0.0
758251,SNB_75,0.0
25154,DU_145,1.0
740645,OVCAR_5,0.0
301739,DU_145,1.0
606499,PC_3,0.0
89201,NCI_H23,0.0
296934,HOP_92,0.0
758251,IGROV1,0.0
757087,OVCAR_3,0.0
71795,UO_31,0.0
643833,HT29,1.0
755,HOP_62,1.0
281612,NCI_H23,1.0
301739,HCT_15,0.0
8806,EKVX,0.0
256942,NCI_H322M,0.0
353451,U251,1.0
610456,NCI_ADR_RES,1.0
218321,SN12C,0.0
757348,TK_10,1.0
14229,ACHN,0.0
618939,SK_MEL_2,0.0
757098,OVCAR_4,0.0
697912,DU_145,1.0
758706,PC_3,1.0
740645,NCI_H460,1.0
281612,CAKI_1,1.0
256942,HOP_62,1.0
344007,SF_295,1.0
365798,SK_MEL_2,1.0
759857,NCI_H322M,0.0
736624,HT29,1.0
681643,NCI_ADR_RES,0.0
124463,SNB_75,0.0
783107,NCI_H23,1.0
757087,UO_31,1.0
736198,HCT_116,1.0
3088,ACHN,1.0
681643,SF_295,1.0
633782,HS578T,0.0
719627,NCI_H460,1.0
246131,CAKI_1,1.0
169780,HL_60,1.0
264137,786_0,0.0
256927,K_562,0.0
153353,MCF7,1.0
102627,SK_MEL_5,0.0
784722,OVCAR_5,0.0
338947,SK_OV_3,0.0
740,TK_10,0.0
765396,CCRF_CEM,1.0
95466,MALME_3M,0.0
756660,A549,0.0
83142,NCI_H322M,0.0
111533,T47D,0.0
623017,T47D,0.0
364830,NCI_ADR_RES,1.0
295501,UO_31,1.0
683557,SNB_19,1.0
758423,DU_145,1.0
758255,NCI_H522,1.0
603077,LOXIMVI,1.0
266046,OVCAR_4,0.0
125066,MALME_3M,1.0
218321,HOP_62,0.0
768112,OVCAR_3,0.0
218321,OVCAR_3,0.0
124463,KM12,0.0
789797,T47D,1.0
758423,UO_31,1.0
141540,786_0,1.0
409962,SN12C,0.0
63878,MDA_MB_435,0.0
683556,LOXIMVI,1.0
63878,T47D,0.0
143095,NCI_H322M,1.0
25154,A549,1.0
755841,MDA_MB_435,1.0
124463,HOP_62,1.0
138783,SK_MEL_2,0.0
249992,SK_MEL_28,0.0
681633,BT_549,0.0
627505,NCI_H23,1.0
616348,U251,1.0
354258,IGROV1,1.0
758255,MDA_MB_435,0.0
256927,HS578T,0.0
109724,SK_OV_3,0.0
638066,T47D,0.0
736624,COLO205,0.0
728073,MDA_MB_231,0.0
256927,HOP_62,0.0
747856,OVCAR_8,0.0
757087,EKVX,0.0
176323,COLO205,0.0
629971,CCRF_CEM,1.0
606497,786_0,1.0
3053,M14,0.0
105132,HCC_2998,0.0
755841,M14,1.0
681639,HCT_116,1.0
736202,LOXIMVI,1.0
178248,MALME_3M,1.0
755384,OVCAR_4,0.0
337766,TK_10,0.0
757098,T47D,0.0
755880,SK_OV_3,1.0
784722,COLO205,1.0
783107,BT_549,0.0
757804,SW_620,1.0
736202,PC_3,0.0
135758,NCI_H322M,0.0
629971,HOP_62,1.0
287459,MOLT_4,1.0
352299,NCI_H23,1.0
249992,NCI_ADR_RES,0.0
762,CAKI_1,1.0
104800,SW_620,0.0
369395,COLO205,0.0
135758,OVCAR_4,0.0
683555,RXF_393,1.0
603074,MALME_3M,0.0
740645,T47D,1.0
51143,SK_MEL_2,0.0
268242,SR,1.0
623017,PC_3,0.0
266046,A498,0.0
326231,K_562,1.0
681633,HL_60,1.0
681638,EKVX,0.0
184692,HOP_92,0.0
681637,SF_295,1.0
105014,OVCAR_4,0.0
759195,EKVX,0.0
256927,HL_60,1.0
610456,UACC_257,0.0
708298,CCRF_CEM,1.0
759614,SR,1.0
71851,MDA_MB_435,1.0
89201,UACC_257,0.0
710270,SNB_19,1.0
303812,RXF_393,0.0
610456,HCT_116,1.0
132313,M14,1.0
681643,A498,0.0
154948,NCI_H522,0.0
721517,T47D,0.0
757098,ACHN,1.0
409962,KM12,0.0
100880,IGROV1,0.0
759614,SF_539,1.0
134727,MALME_3M,1.0
143020,NCI_H322M,1.0
287459,OVCAR_4,0.0
759195,TK_10,0.0
681642,HOP_62,1.0
526598,TK_10,0.0
104800,DU_145,1.0
760419,A498,1.0
633782,MALME_3M,0.0
697887,HOP_62,0.0
681633,A498,0.0
757804,NCI_H23,1.0
765775,IGROV1,0.0
747856,UACC_62,0.0
610456,M14,1.0
609699,BT_549,0.0
264137,RPMI_8226,0.0
95678,CCRF_CEM,1.0
276382,TK_10,0.0
374551,MCF7,0.0
619232,SK_OV_3,1.0
756717,OVCAR_5,0.0
721517,OVCAR_3,0.0
246131,ACHN,1.0
73754,MDA_N,0.0
724998,MALME_3M,0.0
224131,LOXIMVI,1.0
363812,HL_60,1.0
178248,NCI_H522,0.0
167780,HOP_92,1.0
353451,KM12,0.0
134033,PC_3,1.0
369100,MDA_MB_231,0.0
526598,UACC_257,0.0
118218,A549,0.0
167780,PC_3,0.0
784722,SK_OV_3,0.0
312887,NCI_H23,1.0
758423,NCI_H23,1.0
757804,DU_145,1.0
256439,NCI_H23,1.0
760764,MDA_N,0.0
619232,UACC_257,0.0
768112,NCI_H322M,0.0
783107,NCI_H522,1.0
681638,NCI_H460,1.0
760764,NCI_H522,0.0
266046,KM12,0.0
409962,HL_60,1.0
14229,MCF7,0.0
681640,SW_620,0.0
279836,T47D,1.0
681639,HOP_92,0.0
698037,NCI_H23,0.0
638066,U251,1.0
26271,LOXIMVI,0.0
737518,OVCAR_3,0.0
100880,SR,1.0
153353,A549,1.0
706744,OVCAR_3,0.0
77213,COLO205,0.0
3088,A549,0.0
122819,NCI_H460,1.0
349174,M14,0.0
673596,NCI_H460,1.0
26980,M14,1.0
755384,NCI_H522,0.0
352122,DU_145,1.0
681646,IGROV1,0.0
118218,MDA_N,0.0
736202,OVCAR_5,0.0
266046,SF_268,0.0
365798,TK_10,0.0
681638,U251,1.0
154948,OVCAR_4,0.0
754771,MDA_N,0.0
683555,ACHN,1.0
758671,786_0,1.0
643833,OVCAR_4,0.0
100880,NCI_H522,1.0
757036,M14,1.0
754365,HCT_116,1.0
178248,U251,1.0
363812,HOP_62,0.0
681638,MDA_MB_231,0.0
368390,MDA_N,1.0
338947,UACC_257,1.0
51143,SF_268,0.0
735037,HCT_116,1.0
94600,UO_31,1.0
104800,SF_268,1.0
623017,MDA_N,0.0
681646,BT_549,0.0
754365,SK_MEL_28,0.0
126771,HCT_116,1.0
172112,HT29,0.0
603076,HOP_62,1.0
123127,SF_295,1.0
369395,OVCAR_8,1.0
734294,COLO205,0.0
156303,786_0,1.0
351710,EKVX,1.0
369100,RXF_393,1.0
736493,MDA_MB_231,0.0
755,HCC_2998,1.0
134727,HCT_15,0.0
138783,NCI_H322M,0.0
27640,786_0,1.0
135758,SK_OV_3,0.0
268242,HL_60,1.0
107392,SK_MEL_5,1.0
352299,NCI_H522,1.0
125066,MOLT_4,1.0
758612,SN12C,1.0
135758,UACC_257,0.0
623017,HS578T,0.0
768593,CCRF_CEM,1.0
369395,A498,0.0
135758,HCC_2998,0.0
125066,UACC_257,0.0
73754,OVCAR_3,0.0
302991,NCI_H23,1.0
694501,NCI_ADR_RES,0.0
295499,EKVX,0.0
754365,SN12C,0.0
153353,ACHN,1.0
141549,CCRF_CEM,1.0
368390,KM12,1.0
709237,ACHN,1.0
681632,BT_549,0.0
303812,A498,1.0
83142,SN12C,1.0
606499,CAKI_1,1.0
374551,ACHN,0.0
638066,SK_MEL_28,0.0
368390,OVCAR_4,0.0
145668,SR,1.0
303812,IGROV1,0.0
637037,RPMI_8226,1.0
639186,NCI_H23,0.0
353451,HL_60,1.0
754365,OVCAR_3,0.0
348948,T47D,0.0
791785,OVCAR_4,0.0
71261,HOP_62,1.0
638066,TK_10,0.0
759878,SK_MEL_2,0.0
241240,MALME_3M,1.0
95441,HOP_92,1.0
134033,A549,1.0
758706,UACC_257,0.0
409962,EKVX,0.0
762,NCI_H226,0.0
681634,M14,1.0
627168,KM12,1.0
184692,BT_549,0.0
747856,NCI_H322M,0.0
224131,SF_539,1.0
737518,OVCAR_5,0.0
301739,MOLT_4,1.0
148958,LOXIMVI,1.0
296934,SR,1.0
374028,TK_10,0.0
135758,SK_MEL_28,0.0
755841,MDA_N,0.0
45388,HCC_2998,0.0
320846,LOXIMVI,1.0
681635,LOXIMVI,1.0
246131,SK_MEL_2,0.0
118994,CAKI_1,1.0
759614,A549,0.0
740645,OVCAR_3,0.0
721517,SK_MEL_2,0.0
355644,OVCAR_5,0.0
606499,OVCAR_4,0.0
757804,SN12C,1.0
122819,786_0,1.0
618939,T47D,1.0
369100,SNB_19,0.0
118218,U251,0.0
354258,UACC_62,1.0
19893,SW_620,0.0
176323,A549,1.0
606869,T47D,0.0
124463,A549,0.0
71851,ACHN,0.0
759857,MALME_3M,0.0
141549,HL_60,1.0
681637,OVCAR_3,0.0
755841,NCI_H23,1.0
760764,HT29,0.0
759155,BT_549,1.0
163501,SR,0.0
3088,NCI_H460,1.0
19893,MDA_MB_231,0.0
249910,A549,1.0
256942,EKVX,0.0
613327,BT_549,0.0
178248,NCI_H23,0.0
681640,HCT_15,1.0
126771,SF_539,1.0
753686,PC_3,1.0
683558,T47D,1.0
176323,HS578T,0.0
85998,DU_145,0.0
354258,SF_295,0.0
105132,SF_268,1.0
118994,SNB_19,0.0
241240,HOP_62,0.0
618939,HOP_62,1.0
148958,HCT_116,1.0
123127,NCI_H23,1.0
681635,NCI_H226,1.0
683558,RPMI_8226,0.0
736202,UO_31,1.0
365798,RPMI_8226,1.0
736493,COLO205,0.0
755841,COLO205,1.0
184692,EKVX,0.0
681634,RPMI_8226,1.0
89201,M14,1.0
95382,HS578T,0.0
134679,NCI_H23,1.0
697887,LOXIMVI,1.0
344007,M14,0.0
762,A498,0.0
249910,SR,1.0
127716,EKVX,0.0
681635,UO_31,1.0
756717,SK_OV_3,0.0
124463,NCI_H460,0.0
758667,MOLT_4,1.0
163501,MOLT_4,1.0
755384,HOP_92,0.0
148958,NCI_H322M,0.0
740,MDA_MB_231,0.0
256439,HS578T,0.0
365798,OVCAR_3,0.0
348948,COLO205,0.0
757036,HCC_2998,1.0
758230,SR,0.0
762,RXF_393,1.0
143020,M14,0.0
734294,OVCAR_5,0.0
303812,OVCAR_4,0.0
287459,TK_10,0.0
618939,K_562,0.0
26980,NCI_H226,0.0
122819,KM12,0.0
747856,ACHN,0.0
754366,SF_539,0.0
606173,UACC_257,0.0
9706,NCI_H226,0.0
26271,OVCAR_4,0.0
755,SN12C,0.0
760419,COLO205,1.0
756717,SN12C,1.0
109724,HCT_15,1.0
759155,UACC_257,0.0
637651,DU_145,0.0
352299,SNB_19,1.0
71261,SW_620,0.0
24559,MCF7,1.0
366140,CAKI_1,0.0
63984,OVCAR_8,1.0
681633,SF_268,1.0
728073,SNB_19,1.0
163501,SW_620,1.0
735037,NCI_H460,1.0
256927,OVCAR_4,1.0
100880,NCI_H23,1.0
295500,MDA_MB_231,0.0
132483,DU_145,1.0
45388,LOXIMVI,1.0
759878,MDA_MB_231,0.0
759614,MDA_N,0.0
673596,TK_10,0.0
348948,OVCAR_8,0.0
634724,MALME_3M,0.0
329680,NCI_H226,0.0
264137,HCT_116,0.0
167780,A498,0.0
167780,NCI_H460,1.0
287459,SK_MEL_5,0.0
791785,U251,0.0
758667,IGROV1,0.0
765775,MDA_MB_231,0.0
736201,HCT_116,1.0
354646,PC_3,0.0
610458,SW_620,0.0
107124,EKVX,0.0
271674,OVCAR_5,0.0
111533,SF_268,1.0
355644,SK_OV_3,1.0
267469,OVCAR_4,0.0
719276,OVCAR_5,0.0
94600,HOP_92,0.0
526598,NCI_H460,1.0
736202,EKVX,0.0
182986,NCI_H23,1.0
109724,UO_31,0.0
627505,OVCAR_3,0.0
759155,K_562,0.0
118218,EKVX,0.0
296934,LOXIMVI,1.0
355644,SW_620,0.0
269148,SF_295,1.0
606497,TK_10,0.0
606172,BT_549,0.0
736493,LOXIMVI,1.0
747856,HCC_2998,0.0
619232,EKVX,0.0
329680,RXF_393,0.0
610459,OVCAR_8,0.0
759878,UACC_62,1.0
681641,SF_539,1.0
348948,TK_10,0.0
736198,HOP_92,1.0
610457,MCF7,1.0
14229,M14,0.0
758251,OVCAR_3,0.0
681646,PC_3,0.0
736201,MDA_N,0.0
182986,MDA_MB_231,0.0
143020,PC_3,0.0
610459,RPMI_8226,0.0
111533,SR,1.0
249910,OVCAR_8,1.0
736201,OVCAR_4,0.0
143095,MDA_N,1.0
365798,NCI_H460,0.0
754230,UO_31,1.0
754366,U251,1.0
619232,UACC_62,1.0
148958,SW_620,0.0
349174,HS578T,1.0
135758,M14,1.0
754230,HOP_92,0.0
629971,HCT_116,1.0
673596,SK_MEL_5,1.0
95382,MDA_MB_231,0.0
94600,NCI_H23,1.0
736201,SW_620,0.0
706744,SNB_19,1.0
132313,OVCAR_3,0.0
610459,OVCAR_3,0.0
105014,SF_539,0.0
89201,RXF_393,0.0
694501,HCC_2998,0.0
138783,MDA_N,0.0
409962,HCT_116,0.0
107124,DU_145,1.0
681643,T47D,1.0
616348,PC_3,0.0
735037,SF_268,1.0
276382,RXF_393,1.0
736624,IGROV1,0.0
295499,NCI_H226,0.0
681638,M14,1.0
167780,NCI_ADR_RES,0.0
156303,HT29,0.0
758671,SK_OV_3,1.0
141540,SK_MEL_5,1.0
134727,CCRF_CEM,1.0
79037,SK_MEL_2,0.0
758255,MDA_MB_231,0.0
241240,BT_549,1.0
768112,UACC_62,1.0
45388,MCF7,0.0
9706,IGROV1,0.0
639174,UO_31,1.0
256927,BT_549,0.0
710270,MCF7,1.0
26980,ACHN,1.0
681642,MDA_MB_231,0.0
63878,NCI_H226,0.0
8806,SNB_75,0.0
287459,UACC_62,1.0
63878,OVCAR_5,0.0
681632,PC_3,0.0
606869,A549,1.0
613327,HCC_2998,0.0
737518,HOP_62,1.0
603076,HCT_15,0.0
762,K_562,0.0
77213,MDA_N,0.0
25154,HS578T,0.0
736198,EKVX,0.0
757098,NCI_H226,0.0
681638,COLO205,0.0
681645,MALME_3M,0.0
638066,SF_539,1.0
102627,SF_539,0.0
267469,HS578T,0.0
619232,RPMI_8226,0.0
633782,UACC_62,1.0
627505,RXF_393,1.0
224131,TK_10,0.0
627168,PC_3,0.0
14229,MDA_MB_435,1.0
681633,DU_145,1.0
295500,MCF7,0.0
178248,COLO205,0.0
126771,OVCAR_5,0.0
374028,NCI_H226,1.0
266046,SF_295,0.0
249910,MCF7,1.0
38721,M14,0.0
724998,NCI_H226,0.0
735037,COLO205,0.0
303812,BT_549,0.0
82151,SK_MEL_5,1.0
3088,MALME_3M,0.0
141540,SF_539,1.0
357704,OVCAR_4,0.0
14229,NCI_H460,1.0
681634,SR,1.0
752,MCF7,1.0
754771,SK_MEL_5,1.0
606986,OVCAR_5,1.0
354646,RPMI_8226,1.0
758706,MDA_N,0.0
329680,CAKI_1,1.0
77213,U251,1.0
736198,NCI_ADR_RES,1.0
637037,PC_3,0.0
639186,MDA_MB_435,0.0
756717,TK_10,0.0
610457,COLO205,0.0
271674,NCI_H460,1.0
758612,RXF_393,1.0
606173,NCI_H23,1.0
184692,HOP_62,1.0
736202,NCI_ADR_RES,1.0
783107,HCT_116,1.0
728073,MCF7,1.0
757098,HS578T,0.0
82151,CAKI_1,0.0
791785,HCC_2998,1.0
56410,A498,0.0
610459,SF_539,1.0
104800,MDA_N,1.0
95678,K_562,0.0
756660,RPMI_8226,1.0
163501,HOP_62,1.0
32065,UACC_62,1.0
759155,OVCAR_8,0.0
681644,IGROV1,0.0
328410,786_0,1.0
759155,OVCAR_5,0.0
681634,PC_3,1.0
759195,HOP_92,1.0
352299,UACC_62,0.0
736198,OVCAR_3,0.0
363812,HT29,1.0
697887,NCI_H322M,0.0
51143,HCT_15,0.0
682298,NCI_ADR_RES,1.0
758612,UACC_62,1.0
105132,HS578T,0.0
355644,UO_31,0.0
757348,UO_31,1.0
328410,MCF7,0.0
681641,LOXIMVI,1.0
249910,ACHN,1.0
681642,UO_31,1.0
758230,UO_31,1.0
758251,A498,1.0
295499,MDA_MB_435,0.0
606173,SF_295,1.0
767125,SF_295,1.0
268242,PC_3,1.0
122819,OVCAR_4,0.0
757036,NCI_H522,0.0
740521,NCI_H226,0.0
783107,COLO205,1.0
760419,MDA_MB_231,1.0
681646,SK_MEL_28,0.0
759878,U251,1.0
633782,KM12,0.0
759857,OVCAR_3,0.0
3053,MOLT_4,1.0
3088,MDA_N,0.0
409962,RPMI_8226,1.0
606499,BT_549,1.0
768112,OVCAR_5,0.0
606986,SR,1.0
368390,HCT_116,1.0
758230,BT_549,1.0
639174,MDA_MB_435,0.0
287459,MDA_MB_435,1.0
606499,HCC_2998,0.0
681632,HCT_116,0.0
353451,MOLT_4,1.0
296934,ACHN,1.0
329680,LOXIMVI,1.0
143020,HL_60,0.0
768112,SF_268,1.0
314622,HCT_116,1.0
606869,TK_10,0.0
681632,LOXIMVI,1.0
783107,UO_31,1.0
109724,HOP_92,0.0
759263,HS578T,0.0
296934,MDA_N,0.0
268242,COLO205,0.0
264137,HOP_92,0.0
268242,SF_539,1.0
353451,NCI_H522,1.0
279836,HCT_116,1.0
352299,BT_549,0.0
118218,OVCAR_4,0.0
681644,DU_145,1.0
613327,SK_MEL_2,0.0
758423,K_562,0.0
758667,PC_3,0.0
143020,SF_295,0.0
603074,HT29,0.0
314622,OVCAR_4,0.0
758251,SK_OV_3,0.0
765396,SR,1.0
176323,HT29,0.0
681634,BT_549,1.0
368390,IGROV1,1.0
169780,IGROV1,0.0
709237,U251,1.0
19893,HCT_15,1.0
8806,MOLT_4,1.0
606986,IGROV1,0.0
365798,COLO205,0.0
683556,COLO205,0.0
174121,NCI_ADR_RES,1.0
266046,NCI_H522,1.0
719627,SF_295,1.0
736624,SN12C,1.0
51143,T47D,0.0
639174,NCI_H226,1.0
606985,U251,1.0
697912,MDA_N,1.0
320846,HCC_2998,0.0
95441,MCF7,0.0
184692,LOXIMVI,1.0
134033,RXF_393,0.0
271674,MDA_MB_435,0.0
354258,HCC_2998,1.0
314622,SK_OV_3,0.0
754366,EKVX,0.0
673596,IGROV1,0.0
755880,IGROV1,0.0
734294,OVCAR_8,0.0
710270,NCI_H23,1.0
610456,NCI_H460,1.0
224131,OVCAR_4,0.0
19893,SK_MEL_5,1.0
82151,UO_31,0.0
737518,MDA_N,0.0
606497,UACC_257,0.0
369100,CAKI_1,0.0
719276,NCI_H23,0.0
3088,SNB_75,0.0
697912,CCRF_CEM,0.0
755985,HL_60,0.0
167780,MDA_N,1.0
287459,OVCAR_3,0.0
757036,SW_620,0.0
369100,UACC_62,1.0
606172,HS578T,0.0
752840,SW_620,0.0
639174,SK_MEL_2,0.0
697912,SNB_19,0.0
627168,SR,0.0
697912,A498,1.0
783107,KM12,1.0
603071,UACC_257,0.0
134727,U251,1.0
697887,MDA_N,0.0
762,UACC_257,0.0
755384,MDA_N,0.0
755841,BT_549,1.0
281612,A498,1.0
754230,SK_MEL_2,0.0
681642,T47D,1.0
